URL,Ingredients,Instructions
https://myfoodstory.com/healthy-palak-paneer-kofta-curry-recipe/,"[' 200 grams   Paneer crumbled', ' 1 teaspoon   Green Chilies finely chopped', ' 1 tablespoon   Coriander finely chopped and fresh', ' ½ teaspoon   Red Chili Powder', ' 1 teaspoon   Coriander Powder', ' ½ teaspoon   Garam Masala', ' 2 tablespoons   Oats Instant (powdered)', '   Salt to taste', ' 1 tablespoon   Olive Oil', ' 1 ½ tablespoon   Olive Oil', ' 2-3   Onions roughly chopped', ' 4 - 5   Green Chilies', ' 1 ½ inch   Ginger piece of', ' 12 cloves   Garlic', ' 7 - 8   Cashew nuts', ' 3   Tomatoes medium sized , roughly chopped', ' 250 g   Spinach', ' 1 inch   Cinnamon piece', ' 4   Cloves', ' 4   Cardamom pods', ' 1   Bay leaf', ' 1 teaspoon   Garam Masala', '   Salt to taste', ' ¼ - ½  Cup   Water', '   Ice Cubes', ' 1 tablespoon   Ghee or Butter', ' ¼ teaspoon   Asafoetida or Hing', ' 1 teaspoon   Cumin Seeds', ' 3 Cloves   Garlic smashed', ' 2   Chilies whole Dry Red']","['Mix together all the ingredients mentioned under koftas except oil really well. The mixture should almost become smooth. Form the mixture into small balls. You should get 13-15 balls.', 'Heat the paniyaram or appe pan and brush it with oil. Place kofta balls in the pan and cook them on all sides till golden brown. This should take 2-3 minutes on each side.', ""For the curry, start by adding onions, bayleaf, green chilies, ginger, garlic and cashews along with a cup and a half of water to a pot. Bring to a boil and then simmer for ten minutes till the onions are cooked. Once cool, strain the water but don't throw it away. Remove the bayleaf and grind the mixture to a paste with a tablespoon or so of reserved water."", 'In another pot, bring water to a boil and add the spinach. Immediately switch off the flame, and cover the pot. Let this sit for 2 minutes. In the meanwhile, prepare a pot with water and ice cubes in it. Strain the spinach leaves and dump them in the ice water. The leaves will immediately get a bright green color. Let them sit for half a minute, strain, and grind the spinach to a fine paste.', ""In a pan, heat oil and add cinnamon, cloves and cardamom. Add the onion paste and cook for 3-4 minutes. Please note that we don't want to brown the paste."", 'Add tomatoes and cook till the tomatoes almost start breaking down. Stir in garam masala, salt, spinach paste and some of the reserved water. Bring this to a boil and then let it simmer for 5 minutes. You can add more water depending on how thick or thin you like your gravy.', 'Add the kofta balls right towards the end and switch off the flame. Boiling the koftas may result in them breaking down.', 'To temper the curry, heat ghee or butter in a small pan and add cumin seeds. Once the seeds start to splutter, add asafoetida, smashed garlic and whole red chilies. Switch off the flame and pour this on top of the curry.', 'Serve hot with parathas or rice.']"
https://myfoodstory.com/air-fryer-vanilla-cake/,"[' 1 ½ cups   All Purpose Flour (Maida) 187.5 g', ' 1 teaspoon   Baking Powder', ' ½ teaspoon   Baking Soda', ' 1 cup   Greek Yogurt (Hung Curd) at room temperature approx 200 g', ' ¾ cup   Sugar approx 150 g', ' ½ cup   Oil approx 112 g', ' 1 teaspoon   Vanilla Extract', ' 2-3 Tablespoons   Water optional']","['Preheat the air fryer to 180C. Grease and line a round 6 inch baking pan with oil and parchment paper.', 'Sieve all purpose flour, baking powder, baking soda into a bowl and keep aside.', 'In another mixing bowl, add sugar, curd, oil and vanilla essence. Beat on low speed with a hand/stand mixer until just combined. Make sure the oil has blended well. Scrape down sides of the bowl and increase the mixer speed gradually. Beat for 5-7 minutes or until sugar has almost dissolved.', ""Add the dry ingredients mix to this in three parts. Use a rubber spatula to fold and mix the batter evenly. Don't worry if the batter looks slightly lumpy but don't overmix. If the batter feels too thick, add water one tablespoon at a time and adjust the consistency. This will depend on the thickness of the yogurt you use."", 'Transfer the batter to the prepared baking pan. Place the pan in the air fryer and bake at 180C for 30-35 minutes. It may take longer based on your air fryer capacity. Just bake it for 30 minutes and check every couple of minutes. Bake until it is firm to touch and a skewer/knife inserted into the baked cake comes out clean.', 'Remove from the oven and let cool before for 20-30 minutes demoulding. Layer and frost once cool or serve plain along with hot tea!']"
https://myfoodstory.com/easy-instant-pot-beef-recipe/,"[' 1 tablespoons   Butter', ' 500 grams   Beef Chunks', '   Salt and Pepper to taste', ' 1 cup   Pearl Onions or regular Onion cut into 1 inch pieces', ' 1 tablespoon   Garlic minced', ' 2   Carrots thickly sliced diagonally', ' ½ cup   Celery chopped', ' ¾ cup   Mushrooms halved', ' 2-3   Potatoes quartered', ' 2 tablespoons   Worcestershire Sauce', ' 2 tablespoons   Tomato Paste', ' 1 cup   low sodium Chicken or Beef Broth', ' 2 tablespoons   All Purpose Flour or Cornflour for GF']","['Turn on the Saute function on your  and heat butter. Add the beef chunks so as not to overcrowd the pan. Sprinkle with salt and butter and brown the beef on high. You can do this in batches too. Try not to move the beef around too much so that they brown faster. Alternatively, you can brown the beef in a pan and add it to the Instant Pot.', 'Add the pearl onions and garlic to the beef and saute for 2-3 minutes. Add the carrots, celery, mushrooms, potatoes, worcestershire sauce, tomato paste, more salt and ¾ cup chicken broth. Place the lid, turn the vent to sealing and set on meat/stew for 35 minutes. Once the timer goes off and the stew is cooked, let the pressure release naturally for 10 minutes and then release the remaining pressure manually. You can also let all the pressure release naturally if you have time.', 'Whisk the flour in the remaining stock and add it to the stew. Switch on the saute function and let the stew simmer for 5 minutes or so till it thickens. Serve over mashed potatoes. Try this .']"
https://myfoodstory.com/aloo-gobi-recipe/,"[' 3 tablespoon   Mustard Oil', ' 1 teaspoon   Cumin Seeds jeera', ' 1 pinch   Asafoetida hing (optional)', ' 2   Dry Red Chillies', ' 1 inch   Ginger cut into thin juliennes', ' 2   Green Chillies slit lengthwise', ' 2 large    Tomatoes sliced', ' 2 large    Tomatoes roughly pureed', ' ½ teaspoon   Turmeric haldi', ' 1 teaspoon   Kashmiri Red Chilli powder kashmiri lal mirch', ' 2 ½ teaspoon   Coriander Powder dhaniya powder', ' 350 grams   Cauliflower cut into florets (approx 3 cups cauliflower florets)', ' 2   medium Potatoes peeled and cut lengthwise', ' 1 teaspoon   Salt', '   Fresh coriander chopped for garnish']","['Place the cauliflower florets in a bowl and pour hot water on them. Set them aside for 8-10 minutes.', 'Heat 3 tablespoons of Mustard Oil in a skillet or kadhai. Shallow fry the Gobi (cauliflower) and Aloo (potatoes) for 5-7 minutes. Once cooked, use a skimmer to remove them from the kadai and set them aside.', 'In the same kadai, add the Jeera (Cumin Seeds) to the remaining oil and let them splutter. Add whole Red Chillies, Hing (Asafoetida), Ginger, and Green Chillies. Stir-fry for a minute on low flame.', 'Add the Tomato Puree, Coriander Powder, Turmeric Powder, Chilli Powder and Salt. Mix well, cover, and cook for 5 minutes on medium-high flame.', 'Now, add the shallow-fried Gobi and Aloo along with sliced Tomatoes. Mix everything well. Cover and cook for 15-20 minutes on low flame or until the Gobi is tender. Stir 2-3 times in between.', 'Finally, add freshly chopped Coriander and mix on high heat for 1-2 minutes. Turn off the heat and serve hot!']"
https://myfoodstory.com/creamy-sun-dried-tomato-chicken-pasta-recipe/,"[' 6   Chicken Thighs bone-in and skinless', '   Salt and freshly ground pepper  to taste', ' 1 tablespoon   Olive Oil from sundried tomatoes in oil', ' 2 teaspoon   Butter', ' 1 teaspoon   Garlic minced', ' ½ teaspoon   Dried Thyme', ' ½ teaspoon   Chilli Flakes', ' ½ cup   Sun-dried Tomatoes roughly chopped', ' ¾ cup   Low sodium Chicken Broth', ' ½ cup   Heavy Cream', ' 2 tablespoons   Parmesan grated', ' 2 cups   Fusilli Pasta cooked']","['Season chicken thighs with salt and pepper.', 'Melt butter in a pan over medium high heat, and add chicken thighs. Sear on both sides for 3-4 minutes on each side.', 'Remove the chicken from the pan and set aside.', 'Heat olive oil in the same pan and add garlic, thyme and chilli flakes. Saute for a minute or two and add sundried tomatoes, chicken broth, salt and pepper.', 'Add the chicken back to the pan and cook covered for 20-25 minutes till the chicken is cooked through. Check after 15 minutes and add a little more broth if necessary.', 'Once the chicken is cooked, stir in the heavy cream and parmesan and simmer for a minute or two before switching off the flame. Toss the cooked pasta in if adding it to the sauce and mix well. Serve immediately.']"
https://myfoodstory.com/four-amazing-maggi-recipes/,"[' 2 Cakes    Maggi Noodles', ' 2 Cups   Water', ' 1 Tablespoon   Olive Oil', ' 2 Tablespoons   Butter', ' 1 Teaspoon   Garlic finely chopped', ' 1 Cup   Mushrooms quartered', ' 2 Tablespoons   All Purpose Flour', ' 1 ½ Cup   Milk', ' ¼ Cup   Chopped Bell Pepper', ' ¼ Cup   Sliced Olives', ' ¾ Teaspoon   Salt', ' ½ Teaspoon   Pepper', ' 1 Teaspoon   Chilli Flakes', ' ¾ Teaspoon   Italian Seasoning', ' 2 Tablespoons   Basil Leaves cut into strips', ' 2 Tablespoons   Grated Mozzarella Cheese']","['Add Maggi noodles to 2 cups of boiling water and cook until al dente. This cooks fast, in less than 2 minutes so pay close attention. Drain the noodles and run them under cold water and set them aside.', 'Add butter and olive oil to a pan and allow it to heat up. Add mushrooms and cook on high for 2 minutes or until it becomes golden brown. Add garlic and saute for 30 seconds.', 'Add flour and mix well. Saute for 2 minutes on low or until the raw smell goes.', 'Add milk while stirring and mix to combine. Add bell pepper, olives, chilli flakes, Italian seasoning, salt and black pepper and mix. Stir continuously until the milk thickens and ensure no lumps are formed.', 'Add cooked noodles, chopped basil leaves and grated cheese. Mix to combine and serve immediately!']"
https://myfoodstory.com/mediterranean-chickpea-salad-recipe/,"[' ½ cup   Extra Virgin Olive Oil', ' ¼ cup   White Wine Vinegar', ' 1 tablespoon   Balsamic Vinegar', ' 1 tablespoon   Garlic minced', ' 1 tablespoon   Dijon Mustard', ' 1 ½ teaspoon   Salt', ' ¾ teaspoon   Black Pepper ground', ' 2 cups    Chickpeas cooked', ' ½ cup   Red Onions diced', ' ½ cup   Cherry / Grape Tomato halved', ' 1 cup   Cucumber diced', ' ½ cup   Red Bell Pepper diced', ' ¼ cup   Kalamata Olives sliced', ' 2 tablespoon   Black Olives sliced', ' ½ cup   Celery chopped (with leaves)', ' 1 cup   Fresh Parsley chopped', ' 3 tablespoons   Capers optional', ' ¼ cup    Green Onions chopped', ' ¼ -½ cup    Feta Cheese crumbled']","['Whisk together all the ingredients for the dressing and set aside. This dressing can be made ahead and stored in the refrigerator.', 'Add the chickpeas, onions, cucumber, bell peppers, tomatoes, celery, both the olives, capers, and parsley to a large bowl.', 'Drizzle the prepared dressing all over the salad ingredients and toss well together. Crumble feta over the salad and refrigerate for a couple of hours before serving. Refrigerating the salad for a few hours help meld the flavors together and gives the chickpeas time to soak up the dressing.']"
https://myfoodstory.com/instant-pot-coconut-chicken-curry/,"[' 500 grams   Chicken bone-in curry cut pieces or boneless chicken thighs', ' ½ teaspoon   Salt', ' ½ teaspoon   Turmeric Powder', ' ½ teaspoon   Chilli Powder', ' 1 teaspoon   Coriander Powder', ' ½ teaspoon   Jeera Powder', ' 4 tablespoons   Oil preferably coconut oil', ' 1 tablespoon   Ginger Garlic Paste', ' 3   Onions thinly sliced', ' 2   sprigs Curry Leaves', ' 3   Tomatoes finely chopped', ' ½ teaspoon   Chilli Powder', ' 1 teaspoon   Pepper Powder', ' 2 teaspoon   Coriander Powder', ' ¾-1 teaspoon   Salt', ' 2   Green Chillies slit lengthwise', ' ½ cup   Water', ' 1 cup   Coconut Milk divided', ' ½ teaspoon   Garam Masala', ' 2 tablespoons   chopped Coriander']","['In a mixing bowl, combine all the ingredients listed under marinade. Add the chicken pieces to the marinade. Mix well to coat the chicken pieces. Set it aside for 15-20 minutes.', 'Turn on the Instant Pot and select SAUTE mode. Add oil to the pot and let it heat up.', 'Add ginger garlic paste and onions and fry the onions until they turn evenly brown, about 3-4 minutes.', 'Add the marinated chicken pieces to the Instant Pot. Toss the chicken for 2-3 minutes until lightly browned.', 'Add tomatoes, chilli powder, pepper powder, coriander powder, and salt to the pot. Sauté and cook for 3-4 minutes until the tomatoes start to get pulpy.', 'Add curry leaves, green chillies, ½ cup coconut milk, and ½ cup water to the Instant Pot. Mix well and bring it to a slow boil. Put the lid on the Instant Pot and turn the valve to sealing.', 'Press MANUAL and pressure cook on HIGH for 8 minutes. Let the pressure release naturally for 10 minutes. Manually release the remaining pressure, if any.', 'Add the remaining coconut milk and garam masala to the pot. Allow it to simmer for 2 minutes. Top with chopped coriander and serve hot!']"
https://myfoodstory.com/microwave-mug-recipes/,"[' ¼ cup  (30 g) All purpose flour or Maida', ' 3 tablespoons  (45 g) Castor Sugar', ' 2 tablespoons  (16 g) Cocoa Powder', ' ¼ teaspoon   Baking Soda', '   Salt a pinch of', ' 3 tablespoons   Milk', ' 1 ½ tablespoons   Vegetable Oil', ' 4 tablespoons    Milk chocolate small pieces', '   Icing Sugar  for dusting on top (optional)']","['In a microwave safe mug, mix together flour, castor sugar, cocoa powder, baking soda and salt till evenly combined.', ""Add milk and vegetable oil and mix till you don't there are no visible lumps. Mix in the milk chocolate."", 'Microwave for 60-90 seconds. It takes approx 90 seconds in a 800 watt microwave, but will take lesser time in a 1200 watt microwave.', 'Dust with icing sugar and eat immediately.']"
https://myfoodstory.com/cucumber-noodle-prawn-and-mango-salad-gluten-free-recipe/,"[' 400 grams   Tiger Prawns or any other prawns of your choice cleaned and deveined', ' 2   Mangoes cored, peeled and sliced', ' 3   Cucumbers spiralized', ' 1   Red Onion spiralized', ' 2 teaspoons   Olive Oil', ' 2 tablespoons   Chilli Thai Sweet Sauce', ' 1 teaspoon   Fish Sauce', ' 1 tablespoon   Rice Wine Vinegar', '   Salt and Pepper to taste', '   Mint Leaves Chopped for topping']","['Heat a teaspoon of oil in a pan.', 'Sprinkle salt and pepper on the prawns and slide them into the pan. Pan roast them for 3-4 minutes on each side till they are cooked. For smaller prawns, the cooking time will vary. Alternatively you can also blanch the prawns in hot water to flash cook them.', 'Whisk together the remaining oil, sweet chilli sauce, fish sauce, vinegar and salt to make the salad dressing.', 'Add prawns, mangoes, cucumbers and onions into a bowl and drizzle with salad dressing. Toss to combine. Top with freshly chopped mint leaves.']"
https://myfoodstory.com/burmese-khow-suey-recipe/,"[' 8-10 cloves   Garlic', ' ½ tablespoon   Ginger', ' 3 tablespoon   Coriander stems only', ' ½ teaspoon   Whole Coriander Seeds', ' 2 teaspoon   Fresh Turmeric', ' 2   Shallots', ' ½ teaspoon   Whole Peppercorns', ' 2   Green Chillies', ' 2 tablespoon   Oil', ' 4-6   Garlic sliced', ' 3-4   Shallots sliced', ' 2   Birds Eye Chillies slit lengthwise', ' 8-10   Curry Leaves', ' 4 cup  (24.62 floz) Vegetable Broth/Water', ' 2 tablespoon   Besan  Gram flour', ' 2 stalks   Lemongrass white part only', ' ⅓ cup   Carrot thickly sliced', ' ¼ cup   Green Beans cut into 1 inch pieces', ' ⅓ cup   Bell Pepper diced', ' ½ cup   Mushroom quartered', ' 1 tablespoon   Soy Sauce', ' 1 teaspoon   Salt', ' ½ cup   cubed Tofu', ' 1½ cups   Thick Coconut Milk', ' 250 gram  (4.17 cups) Noodles', ' 1 tablespoon   Oil', ' 1 teaspoon   Salt', ' 2-3 tablespoon   Coconut Oil', ' ¼ cup   Shallots thinly sliced', ' 1 inch piece   Ginger julienned', ' 1 tablespoon   Garlic thinly sliced', ' ⅓ cup   cooked Noodles', ' ¼ cup   Groundnuts (peeled)', ' 3   Green Chillies thinly sliced (optional)']",['Grind all the ingredients into a smooth paste using a blender or food processor. Add a little water while blending. Set aside.']
